symbol,firm_name_schedule,fiscal_year,first_appointment,actual_disclosure,revision_count,delay_days,postponed,advanced,long_postponement,first_doy,actual_doy,actual_month,april_disclosure,after_apr20,name,industry,loss_current,negative_eps_current,large_profit_drop_current,revenue_drop_current,bad_news_realized,severe_bad_news,lag_size,lag_profitability,lag_leverage,lag_revenue_growth,lag_profit_growth,lag_eps,lag_book_value,lag_cashflow_ps,lag_liquidity,lag_margin,lag_inventory_turnover,forecast_available,forecast_bad,forecast_severe_bad,forecast_yoy_min,forecast_yoy_mean,forecast_value_min,first_forecast_notice,last_forecast_notice,days_forecast_to_report,industry_group,actual_doy_pct_year,first_doy_pct_year,late_disclosure_q75,late_disclosure_q67,initial_late_q75
603737,三棵树,2023,2024-04-20,2024-04-20,0,0.0,0,0,0,111.0,111,4,1,1,三棵树,其他,0,0,0,0,0,1,4.73952623848717,15.64,82.01,-0.79,179.04,0.63,6.04,2.54,0.8,28.9,13.18,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.46114336757481017,0.4714158106297454,0,0,0
603773,沃格光电,2023,2024-04-20,2024-04-20,0,0.0,0,0,0,111.0,111,4,1,1,沃格光电,其他,1,1,0,0,1,1,2.7067159780890733,-23.47,53.29,33.21,-1121.94,-1.8162,8.04,-1.01,1.05,22.24,8.46,1,1,1,30.48,71.47833333333334,-45600000.0,2024-01-30,2024-01-30,81.0,其他,0.46114336757481017,0.4714158106297454,0,0,0
603786,科博达,2023,2024-04-20,2024-04-20,0,0.0,0,0,0,111.0,111,4,1,1,科博达,其他,0,0,0,0,0,0,3.5507661519843023,10.93,18.73,20.57,15.78,1.1203,10.29,-0.03,4.85,32.89,2.04,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.46114336757481017,0.4714158106297454,0,0,0
603787,新日股份,2023,2024-04-20,2024-04-26,1,6.0,1,0,0,111.0,117,4,1,1,新日股份,其他,0,0,0,0,0,0,3.9128226855987105,14.93,65.09,14.55,678.2041999999991,0.795,5.66,2.08,0.95,13.04,18.98,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.6569897275569451,0.4714158106297454,0,0,0
603788,宁波高发,2023,2024-04-20,2024-04-20,0,0.0,0,0,0,111.0,111,4,1,1,宁波高发,汽车制造,0,0,0,0,0,0,2.4309783077624445,5.91,15.13,10.13,-21.0,0.52,8.81,0.59,5.43,23.19,4.42,0,0,0,5.4,33.17,0.22,,,999.0,汽车制造,0.46114336757481017,0.4714158106297454,0,0,0
603799,华友钴业,2023,2024-04-20,2024-04-20,0,0.0,0,0,0,111.0,111,4,1,1,华友钴业,其他,0,0,0,0,0,0,6.447844544684252,17.15,70.45,78.48,0.26,2.48,15.26,1.82,0.93,18.59,3.84,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.46114336757481017,0.4714158106297454,0,0,0
603800,洪田股份,2023,2024-04-20,2024-04-20,0,0.0,0,0,0,111.0,111,4,1,1,洪田股份,其他,0,0,0,0,0,0,3.131136910560194,11.46,67.32,86.39,398.99,0.51,4.79,0.31,1.31,21.05,2.48,1,0,0,55.715,74.15,137500000.0,2024-01-17,2024-01-17,94.0,其他,0.46114336757481017,0.4714158106297454,0,0,0
603917,合力科技,2023,2024-04-20,2024-04-20,0,0.0,0,0,0,111.0,111,4,1,1,合力科技,其他,0,0,0,0,0,0,2.060513531794317,5.6,26.04,-2.65,-9.2,0.3759,6.84,0.88,3.31,26.06,1.29,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.46114336757481017,0.4714158106297454,0,0,0
603986,兆易创新,2023,2024-04-20,2024-04-20,0,0.0,0,0,0,111.0,111,4,1,1,兆易创新,其他,0,0,1,0,1,1,4.410371107683024,14.38,8.77,-4.47,-12.15,3.1,22.77,1.42,9.54,47.66,2.36,1,1,1,-98.85,-73.46,22000000.0,2024-01-26,2024-01-26,85.0,其他,0.46114336757481017,0.4714158106297454,0,0,0
603987,康德莱,2023,2024-04-20,2024-04-20,0,0.0,0,0,0,111.0,111,4,1,1,康德莱,其他,0,0,0,0,0,0,3.4716558453107167,14.14,38.39,0.7,6.98,0.71,4.91,1.05,1.36,33.68,4.02,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.46114336757481017,0.4714158106297454,0,0,0
603998,方盛制药,2023,2024-04-20,2024-04-20,0,0.0,0,0,0,111.0,111,4,1,1,方盛制药,生物制药,0,0,0,0,0,0,2.9402195636237325,19.24,48.4,14.36,308.13,0.66,3.16,0.69,1.19,67.28,2.09,0,0,0,5.4,33.17,0.22,,,999.0,生物制药,0.46114336757481017,0.4714158106297454,0,0,0
605011,杭州热电,2023,2024-04-20,2024-04-20,0,0.0,0,0,0,111.0,111,4,1,1,杭州热电,其他,0,0,0,0,0,0,3.6187251941907292,10.82,37.81,14.03,-9.18,0.53,5.09,0.99,1.4,9.26,21.26,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.46114336757481017,0.4714158106297454,0,0,0
688003,天准科技,2023,2024-04-20,2024-04-20,0,0.0,0,0,0,111.0,111,4,1,1,天准科技,其他,0,0,0,0,0,0,2.826721730819709,9.51,42.49,25.6,13.4,0.798,8.8,-0.59,1.94,40.55,1.21,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.46114336757481017,0.4714158106297454,0,0,0
688011,新光光电,2023,2024-04-20,2024-04-20,0,0.0,0,0,0,111.0,111,4,1,1,新光光电,其他,1,1,1,0,1,1,0.9895411936137477,-2.02,11.86,4.22,-1451.47,-0.247,11.92,0.06,8.76,26.13,0.88,1,1,1,-70.25,-42.665,-66500000.0,2024-01-31,2024-01-31,80.0,其他,0.46114336757481017,0.4714158106297454,0,0,0
688015,交控科技,2023,2024-04-20,2024-04-20,0,0.0,0,0,0,111.0,111,4,1,1,交控科技,其他,0,0,1,0,1,1,3.2457124788217606,9.71,54.51,-4.43,-21.14,1.22,13.08,-0.32,1.54,37.9,2.11,1,1,1,-85.62,-73.575,26891500.0,2024-01-31,2024-01-31,80.0,其他,0.46114336757481017,0.4714158106297454,0,0,0
688025,杰普特,2023,2024-04-20,2024-04-20,0,0.0,0,0,0,111.0,111,4,1,1,杰普特,其他,0,0,0,0,0,0,2.543961412569315,4.36,25.07,-2.17,-15.86,0.82,19.53,-1.04,3.25,35.63,1.18,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.46114336757481017,0.4714158106297454,0,0,0
688026,洁特生物,2023,2024-04-20,2024-04-20,0,0.0,0,0,0,111.0,111,4,1,1,洁特生物,其他,0,0,1,0,1,0,1.9600947840472698,8.39,28.98,-28.73,-48.75,0.63,7.19,1.18,7.02,31.84,3.35,1,1,1,-86.5,-62.29375,1650000.0,2024-01-27,2024-01-27,84.0,其他,0.46114336757481017,0.4714158106297454,0,0,0
000030,富奥股份,2023,2024-04-22,2024-04-22,0,0.0,0,0,0,113.0,113,4,1,1,富奥股份,汽车制造,0,0,0,0,0,0,4.841901010810817,6.75,44.49,-2.01,-40.44,0.29,4.13,0.16,1.37,8.42,9.28,0,0,0,5.4,33.17,0.22,,,999.0,汽车制造,0.48816435908887895,0.4975435462259937,0,0,0
300490,华自科技,2023,2024-04-22,2024-04-27,1,5.0,1,0,0,113.0,118,4,1,1,华自科技,其他,1,1,0,0,1,1,2.8791984572980396,-18.78,61.83,-24.48,-1754.4394,-1.31,6.3,-0.65,1.21,21.93,1.84,1,1,1,39.885,50.1875,-190000000.0,2024-01-30,2024-04-22,8.0,其他,0.7791424743188924,0.4975435462259937,1,1,0
603212,赛伍技术,2023,2024-04-22,2024-04-22,0,0.0,0,0,0,113.0,113,4,1,1,赛伍技术,其他,0,0,0,0,0,0,3.7412346844478646,6.47,40.33,36.39,0.68,0.41,6.74,-0.18,2.52,13.04,5.53,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.48816435908887895,0.4975435462259937,0,0,0
000017,深中华A,2023,2024-04-23,2024-04-23,0,0.0,0,0,0,114.0,114,4,1,1,深中华A,其他,0,0,0,0,0,0,1.6956156086751528,-14.3,23.26,167.3905999999995,-283.37,-0.01,0.42,-0.38,4.31,6.27,14.77,1,0,0,23.665,214.33333333333334,0.0215,2024-01-31,2024-01-31,83.0,其他,0.5096025011165699,0.5189816882536846,0,0,0
000020,深华发A,2023,2024-04-23,2024-04-23,0,0.0,0,0,0,114.0,114,4,1,1,深华发Ａ,电子器件,0,0,0,0,0,0,2.033397603178429,2.91,41.92,-13.22,40.63,0.0358,1.25,0.29,1.71,10.48,7.58,0,0,0,5.4,33.17,0.22,,,999.0,电子器件,0.5096025011165699,0.5189816882536846,0,0,0
000430,ST张家界,2023,2024-04-23,2024-04-23,0,0.0,0,0,0,114.0,114,4,1,1,ST张家界,酒店旅游,1,1,0,0,1,1,0.9895411936137477,-21.01,61.27,-33.34,-92.17,-0.64,2.74,-0.04,0.33,-10.653,67.45,1,1,1,14.435,84.375,-222500000.0,2024-01-31,2024-01-31,83.0,Other,0.5096025011165699,0.5189816882536846,0,0,0
000565,渝三峡A,2023,2024-04-23,2024-04-23,0,0.0,0,0,0,114.0,114,4,1,1,渝三峡Ａ,化工行业,1,1,1,0,1,1,1.7387102481382397,4.1,19.32,-4.18,-26.41,0.12,3.0,0.07,3.68,23.43,3.84,1,1,1,-166.735,-107.53333333333335,-35000000.0,2024-01-31,2024-01-31,83.0,化工行业,0.5096025011165699,0.5189816882536846,0,0,0
000572,海马汽车,2023,2024-04-23,2024-04-23,0,0.0,0,0,0,114.0,114,4,1,1,海马汽车,汽车制造,1,1,0,0,1,1,3.222469360378331,-54.5,52.76,32.98,-1509.42,-0.9571,1.28,0.15,0.92,9.82,2.97,1,1,1,11.48,59.75,-315000000.0,2024-01-31,2024-01-31,83.0,汽车制造,0.5096025011165699,0.5189816882536846,0,0,0
000631,顺发恒能,2023,2024-04-23,2024-04-23,0,0.0,0,0,0,114.0,114,4,1,1,顺发恒能,房地产,0,0,0,0,0,0,1.4036429994545037,2.61,32.47,12.95,69.48,0.07,2.53,0.19,2.86,53.07,0.19,1,0,0,104.0,109.75,0.15,2024-01-29,2024-01-29,85.0,房地产,0.5096025011165699,0.5189816882536846,0,0,0
000676,智度股份,2023,2024-04-23,2024-04-23,0,0.0,0,0,0,114.0,114,4,1,1,智度股份,仪器仪表,0,0,0,0,0,0,3.342508385313476,-9.91,17.59,-53.31,-372.09,-0.2884,2.81,0.62,3.77,22.27,52.99,1,0,0,135.81,323.375,0.209,2024-01-31,2024-01-31,83.0,Other,0.5096025011165699,0.5189816882536846,0,0,0
000778,新兴铸管,2023,2024-04-23,2024-04-11,1,-12.0,0,1,0,114.0,102,4,1,0,新兴铸管,钢铁行业,0,0,0,0,0,0,6.170865175474273,7.01,50.66,-10.4,-16.48,0.42,6.18,0.81,1.42,7.31,8.21,0,0,0,5.4,33.17,0.22,,,999.0,钢铁行业,0.28829834747655203,0.5189816882536846,0,0,0
000838,*ST发展,2023,2024-04-23,2024-04-23,0,0.0,0,0,0,114.0,114,4,1,1,财信发展,房地产,1,1,0,0,1,1,3.7602694502006093,-21.19,86.8,-16.99,68.96,-0.2086,0.88,-0.19,1.19,18.58,0.4,1,1,1,-26.245,-25.185000000000002,-295000000.0,2024-01-31,2024-01-31,83.0,房地产,0.5096025011165699,0.5189816882536846,0,0,0
000848,承德露露,2023,2024-04-23,2024-04-17,1,-6.0,0,1,0,114.0,108,4,1,0,承德露露,食品行业,0,0,0,0,0,0,3.329343277894172,23.7,26.73,6.66,5.68,0.57,2.56,0.57,3.38,44.85,4.92,0,0,0,5.4,33.17,0.22,,,999.0,食品行业,0.36578829834747656,0.5189816882536846,0,0,0
000850,华茂股份,2023,2024-04-23,2024-04-23,0,0.0,0,0,0,114.0,114,4,1,1,华茂股份,纺织行业,0,0,0,0,0,0,3.581850881355413,-3.79,37.78,-0.12,-136.26,-0.185,4.75,0.42,1.47,13.68,4.42,1,1,0,-55.575,62.305,0.1485,2024-01-31,2024-01-31,83.0,Other,0.5096025011165699,0.5189816882536846,0,0,0
000863,三湘印象,2023,2024-04-23,2024-04-23,0,0.0,0,0,0,114.0,114,4,1,1,三湘印象,房地产,0,0,1,0,1,1,2.673458756332591,0.67,40.47,-55.14,-73.61,0.03,3.71,0.1,2.45,47.45,0.19,0,0,0,5.4,33.17,0.22,,,999.0,房地产,0.5096025011165699,0.5189816882536846,0,0,0
000868,安凯客车,2023,2024-04-23,2024-04-23,0,0.0,0,0,0,114.0,114,4,1,1,安凯客车,汽车制造,1,1,0,0,1,1,2.7650604558189897,-61.755,93.59399999999998,-16.44,9.27,-0.33,0.08379999999999999,0.44,0.69,5.66,9.07,1,1,1,32.21,38.07333333333333,-210000000.0,2024-01-30,2024-01-30,84.0,汽车制造,0.5096025011165699,0.5189816882536846,0,0,0
000980,众泰汽车,2023,2024-04-23,2024-04-30,1,7.0,1,0,0,114.0,121,4,1,1,众泰汽车,仪器仪表,1,1,0,0,1,1,2.178155014615869,-30.42,69.53,-5.09,4.15,-0.18,0.43,0.04,1.23,10.65,2.88,1,1,1,-5.51,4.955,-900000000.0,2024-01-30,2024-01-30,91.0,Other,0.9419383653416704,0.5189816882536846,1,1,0
000983,山西焦煤,2023,2024-04-23,2024-04-23,0,0.0,0,0,0,114.0,114,4,1,1,山西焦煤,煤炭行业,0,0,0,0,0,0,6.481316758476311,36.73,54.99,20.33,110.8,2.0948,8.07,4.13,0.92,42.2,12.88,0,0,0,5.4,33.17,0.22,,,999.0,Other,0.5096025011165699,0.5189816882536846,0,0,0
000997,新大陆,2023,2024-04-23,2024-04-23,0,0.0,0,0,0,114.0,114,4,1,1,新 大 陆,电子信息,0,0,0,0,0,0,4.3134800921387715,-6.42,50.29,-4.26,-154.2,-0.3768,5.41,1.01,1.34,25.68,4.51,1,0,0,131.5,246.75,0.98705,2024-01-23,2024-01-23,91.0,电子信息,0.5096025011165699,0.5189816882536846,0,0,0
001367,海森药业,2023,2024-04-23,2024-04-23,0,0.0,0,0,0,114.0,114,4,1,1,海森药业,其他,0,0,0,0,0,0,1.6544112780768316,25.92,17.06,8.69,14.46,2.11,9.2,1.47,5.35,37.36,2.14,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.5096025011165699,0.5189816882536846,0,0,0
002001,新和成,2023,2024-04-23,2024-04-23,0,0.0,0,0,0,114.0,114,4,1,1,新 和 成,生物制药,0,0,0,0,0,0,5.077296560614806,16.08,38.17,6.82,-16.89,1.17,7.63,1.41,1.77,36.94,2.74,0,0,0,5.4,33.17,0.22,,,999.0,生物制药,0.5096025011165699,0.5189816882536846,0,0,0
002010,传化智联,2023,2024-04-23,2024-04-23,0,0.0,0,0,0,114.0,114,4,1,1,传化智联,化工行业,0,0,0,0,0,0,5.916148152798533,4.35,55.23,4.18,-66.87,0.26,6.18,0.53,1.21,8.97,13.7,0,0,0,5.4,33.17,0.22,,,999.0,化工行业,0.5096025011165699,0.5189816882536846,0,0,0
002026,山东威达,2023,2024-04-23,2024-04-23,0,0.0,0,0,0,114.0,114,4,1,1,山东威达,机械行业,0,0,0,0,0,0,3.245322994883049,6.5,34.49,-25.46,-45.15,0.47,7.35,0.61,2.24,19.85,2.67,0,0,0,5.4,33.17,0.22,,,999.0,机械行业,0.5096025011165699,0.5189816882536846,0,0,0
002027,分众传媒,2023,2024-04-23,2024-04-30,1,7.0,1,0,0,114.0,121,4,1,1,分众传媒,电子信息,0,0,0,0,0,0,4.55650501400681,14.82,31.47,-36.47,-53.99,0.1932,1.17,0.46,1.79,59.71,320.93,1,0,0,75.275,80.36,0.3386,2024-01-30,2024-01-30,91.0,电子信息,0.9419383653416704,0.5189816882536846,1,1,0
002041,登海种业,2023,2024-04-23,2024-04-23,0,0.0,0,0,0,114.0,114,4,1,1,登海种业,农林牧渔,0,0,0,0,0,0,2.65745841498615,7.92,22.49,20.45,8.77,0.2878,3.77,0.04,4.18,31.89,1.39,0,0,0,5.4,33.17,0.22,,,999.0,农林牧渔,0.5096025011165699,0.5189816882536846,0,0,0
002101,广东鸿图,2023,2024-04-23,2024-04-23,0,0.0,0,0,0,114.0,114,4,1,1,广东鸿图,机械行业,0,0,0,0,0,0,4.2153815572649345,9.57,42.77,11.13,55.09,0.88,9.43,1.68,1.17,19.62,5.01,1,1,0,-9.0,0.4349999999999996,395500000.0,2024-01-31,2024-01-31,83.0,机械行业,0.5096025011165699,0.5189816882536846,0,0,0
002111,威海广泰,2023,2024-04-23,2024-04-23,0,0.0,0,0,0,114.0,114,4,1,1,威海广泰,飞机制造,0,0,0,0,0,0,3.1970391302590264,7.76,43.36,-23.81,368.54,0.45,5.66,0.31,1.76,33.13,1.25,0,0,0,5.4,33.17,0.22,,,999.0,Other,0.5096025011165699,0.5189816882536846,0,0,0
002130,沃尔核材,2023,2024-04-23,2024-04-23,0,0.0,0,0,0,114.0,114,4,1,1,沃尔核材,发电设备,0,0,0,0,0,0,3.996547960497834,15.08,42.37,-1.22,11.2,0.49,3.46,0.69,1.48,31.53,5.64,0,0,0,5.4,33.17,0.22,,,999.0,发电设备,0.5096025011165699,0.5189816882536846,0,0,0
002135,东南网架,2023,2024-04-23,2024-04-23,0,0.0,0,0,0,114.0,114,4,1,1,东南网架,建筑建材,0,0,0,0,0,0,4.801065862809164,4.77,64.42,6.89,-41.03,0.25,5.31,-1.0,1.41,11.96,5.56,0,0,0,5.4,33.17,0.22,,,999.0,建筑建材,0.5096025011165699,0.5189816882536846,0,0,0
002136,安纳达,2023,2024-04-23,2024-04-23,0,0.0,0,0,0,114.0,114,4,1,1,安 纳 达,化工行业,0,0,1,0,1,0,3.337192051686243,26.0,28.03,32.6,44.73,1.2471,5.39,1.51,2.16,21.33,12.55,1,1,1,-75.25,-75.0,0.31495,2024-01-31,2024-01-31,83.0,化工行业,0.5096025011165699,0.5189816882536846,0,0,0
002137,实益达,2023,2024-04-23,2024-04-23,0,0.0,0,0,0,114.0,114,4,1,1,实益达,电子器件,0,0,1,0,1,1,1.998773638612381,10.09,19.84,-30.73,251.26,0.2497,2.6,-0.0037,2.85,22.35,3.57,1,1,1,-91.33,-66.115,0.02165,2024-01-31,2024-01-31,83.0,电子器件,0.5096025011165699,0.5189816882536846,0,0,0
002201,九鼎新材,2023,2024-04-23,2024-04-23,0,0.0,0,0,0,114.0,114,4,1,1,九鼎新材,化工行业,0,0,0,0,0,0,2.7356653681351832,3.57,56.23,-3.7,-11.76,0.06,1.6,0.12,0.85,22.97,3.31,0,0,0,5.4,33.17,0.22,,,999.0,化工行业,0.5096025011165699,0.5189816882536846,0,0,0
002230,科大讯飞,2023,2024-04-23,2024-04-23,0,0.0,0,0,0,114.0,114,4,1,1,科大讯飞,电子信息,0,0,0,0,0,0,5.2428046566177775,3.38,48.73,2.77,-63.94,0.24,7.06,0.27,1.64,40.83,4.31,1,1,1,-76.0,-26.75,0.29685,2024-01-30,2024-01-30,84.0,电子信息,0.5096025011165699,0.5189816882536846,0,0,0
002249,大洋电机,2023,2024-04-23,2024-04-23,0,0.0,0,0,0,114.0,114,4,1,1,大洋电机,电器行业,0,0,0,0,0,0,4.703203926259457,5.2,44.51,9.11,70.57,0.18,3.49,0.6,1.73,20.3,3.27,0,0,0,5.4,33.17,0.22,,,999.0,Other,0.5096025011165699,0.5189816882536846,0,0,0
002267,陕天然气,2023,2024-04-23,2024-04-23,0,0.0,0,0,0,114.0,114,4,1,1,陕天然气,供水供气,0,0,0,0,0,0,4.456089962973938,9.6,49.31,12.47,46.12,0.5535,5.68,1.01,0.36,13.1,36.53,0,0,0,5.4,33.17,0.22,,,999.0,Other,0.5096025011165699,0.5189816882536846,0,0,0
002301,齐心集团,2023,2024-04-23,2024-04-23,0,0.0,0,0,0,114.0,114,4,1,1,齐心集团,其他,0,0,0,0,0,0,4.469235908747258,4.32,60.42,4.77,122.57,0.17,4.25,0.45,1.4,10.07,27.32,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.5096025011165699,0.5189816882536846,0,0,0
002311,海大集团,2023,2024-04-23,2024-04-23,0,0.0,0,0,0,114.0,114,4,1,1,海大集团,农林牧渔,0,0,0,0,0,0,6.954781984409892,18.46,56.26,21.63,80.74,1.79,10.73,4.1,1.22,9.27,8.82,0,0,0,5.4,33.17,0.22,,,999.0,农林牧渔,0.5096025011165699,0.5189816882536846,0,0,0
002312,川发龙蟒,2023,2024-04-23,2024-04-23,0,0.0,0,0,0,114.0,114,4,1,1,川发龙蟒,电子信息,0,0,1,0,1,0,4.6173951556106605,12.54,40.7,50.72,34.78,0.59,4.8,0.7,1.19,20.87,6.99,1,1,0,-64.3,-64.295,0.205,2024-01-29,2024-01-29,85.0,电子信息,0.5096025011165699,0.5189816882536846,0,0,0
002317,众生药业,2023,2024-04-23,2024-04-23,0,0.0,0,0,0,114.0,114,4,1,1,众生药业,生物制药,0,0,0,0,0,0,3.3235961356386037,8.98,33.92,10.17,16.0,0.4,4.55,0.08,2.92,64.86,2.02,0,0,0,5.4,33.17,0.22,,,999.0,生物制药,0.5096025011165699,0.5189816882536846,0,0,0
002369,卓翼科技,2023,2024-04-23,2024-04-23,0,0.0,0,0,0,114.0,114,4,1,1,卓翼科技,电子信息,1,1,1,0,1,1,3.0081547935525483,-11.34,59.87,-22.83,26.85,-0.2093,1.93,0.4,1.12,2.06,16.15,1,1,1,-205.02,-149.6875,-460000000.0,2024-01-31,2024-01-31,83.0,电子信息,0.5096025011165699,0.5189816882536846,0,0,0
002378,章源钨业,2023,2024-04-23,2024-04-23,0,0.0,0,0,0,114.0,114,4,1,1,章源钨业,有色金属,0,0,0,0,0,0,3.4974162394026984,10.58,58.14,20.23,23.24,0.17,2.17,0.23,1.4,15.58,2.09,0,0,0,5.4,33.17,0.22,,,999.0,有色金属,0.5096025011165699,0.5189816882536846,0,0,0
002413,雷科防务,2023,2024-04-23,2024-04-23,0,0.0,0,0,0,114.0,114,4,1,1,雷科防务,机械行业,1,1,0,0,1,1,2.6837575085331657,-20.64,29.03,-15.93,-288.53,-0.7,3.11,-0.05,2.19,28.92,0.91,1,1,1,-1.01,25.60666666666667,-640000000.0,2024-01-31,2024-01-31,83.0,机械行业,0.5096025011165699,0.5189816882536846,0,0,0
002438,江苏神通,2023,2024-04-23,2024-04-23,0,0.0,0,0,0,114.0,114,4,1,1,江苏神通,机械行业,0,0,0,0,0,0,3.022860940942244,9.06,49.08,2.37,-10.2,0.4483,5.82,0.49,1.54,29.85,1.64,1,0,0,17.5,17.5,0.525,2024-02-01,2024-02-01,82.0,机械行业,0.5096025011165699,0.5189816882536846,0,0,0
002489,浙江永强,2023,2024-04-23,2024-04-23,0,0.0,0,0,0,114.0,114,4,1,1,浙江永强,家具行业,0,0,1,1,1,1,4.421127148295796,6.16,57.33,0.84,72.78,0.1,1.62,0.11,1.27,17.2,3.37,1,1,1,-92.405,-84.96000000000001,0.025,2024-01-31,2024-01-31,83.0,Other,0.5096025011165699,0.5189816882536846,0,0,0
002515,金字火腿,2023,2024-04-23,2024-04-23,0,0.0,0,0,0,114.0,114,4,1,1,金字火腿,食品行业,0,0,0,0,0,0,1.6956156086751528,3.53,6.899,-12.12,14.41,0.05,1.56,0.32,11.829999999999991,25.03,0.72,0,0,0,5.4,33.17,0.22,,,999.0,食品行业,0.5096025011165699,0.5189816882536846,0,0,0
002540,亚太科技,2023,2024-04-23,2024-04-23,0,0.0,0,0,0,114.0,114,4,1,1,亚太科技,有色金属,0,0,0,0,0,0,4.223763342972998,12.77,12.78,11.84,47.61,0.5462,4.43,0.02,5.24,14.02,9.07,1,1,0,-14.065,6.3950000000000005,527000000.0,2024-01-27,2024-01-27,87.0,有色金属,0.5096025011165699,0.5189816882536846,0,0,0
002551,尚荣医疗,2023,2024-04-23,2024-04-23,0,0.0,0,0,0,114.0,114,4,1,1,尚荣医疗,医疗器械,1,1,0,0,1,1,2.6217658325051976,-10.21,29.6,-28.74,-791.91,-0.3647,3.26,0.11,2.3,17.39,2.71,1,1,1,59.425,59.6825,-130174900.0,2024-01-27,2024-01-27,87.0,Other,0.5096025011165699,0.5189816882536846,0,0,0
002559,亚威股份,2023,2024-04-23,2024-04-13,1,-10.0,0,1,0,114.0,104,4,1,0,亚威股份,机械行业,0,0,0,0,0,0,2.9601050959108397,0.43,56.78,-8.45,-94.23,0.0137,3.12,0.12,1.45,24.6,1.39,1,0,0,406.95879999999994,894.2900000000001,0.1987,2024-01-27,2024-01-27,77.0,机械行业,0.321572130415364,0.5189816882536846,0,0,0
002573,清新环境,2023,2024-04-23,2024-04-30,1,7.0,1,0,0,114.0,121,4,1,1,清新环境,环保行业,0,0,1,0,1,1,4.398391988760146,7.13,67.8,16.75,-21.22,0.3189,4.47,0.73,1.16,22.95,4.24,1,1,1,-89.32,-80.04499999999999,0.0915,2024-04-18,2024-04-18,12.0,Other,0.9419383653416704,0.5189816882536846,1,1,0
002612,朗姿股份,2023,2024-04-23,2024-04-23,0,0.0,0,0,0,114.0,114,4,1,1,朗姿股份,服装鞋类,0,0,0,0,0,0,3.7462045207332055,0.56,49.12,1.19,-87.68,0.0483,6.51,0.53,0.89,57.51,1.47,1,0,0,406.95879999999994,990.7224166666657,0.5085,2024-01-30,2024-01-30,84.0,服装鞋类,0.5096025011165699,0.5189816882536846,0,0,0
002674,兴业科技,2023,2024-04-23,2024-04-23,0,0.0,0,0,0,114.0,114,4,1,1,兴业科技,服装鞋类,0,0,0,0,0,0,3.038791763014438,6.5,34.55,15.14,-16.96,0.5159,8.05,-0.38,2.37,19.51,1.83,0,0,0,5.4,33.17,0.22,,,999.0,服装鞋类,0.5096025011165699,0.5189816882536846,0,0,0
002682,龙洲股份,2023,2024-04-23,2024-04-23,0,0.0,0,0,0,114.0,114,4,1,1,龙洲股份,其他,1,1,1,0,1,1,3.9304521408965134,-4.55,70.69,0.52,-701.03,-0.14,3.29,0.53,0.97,5.71,18.19,1,1,1,-335.115,-272.5675,-345000000.0,2024-01-31,2024-01-31,83.0,其他,0.5096025011165699,0.5189816882536846,0,0,0
600782,新钢股份,2023,2024-04-23,2024-04-23,0,0.0,0,0,0,114.0,114,4,1,1,新钢股份,钢铁行业,0,0,1,0,1,1,6.898724625096432,3.93,49.26,-5.63,-75.95,0.33,8.25,0.02,1.11,3.21,15.64,1,1,1,-128.015,-92.2575,-253000000.0,2024-01-31,2024-01-31,83.0,钢铁行业,0.5096025011165699,0.5189816882536846,0,0,0
600843,上工申贝,2023,2024-04-23,2024-04-23,0,0.0,0,0,0,114.0,114,4,1,1,上工申贝,纺织机械,0,0,0,0,0,1,3.534853766474829,2.3,40.92,6.54,18.62,0.1034,4.48,0.08,1.92,23.83,2.45,0,0,0,5.4,33.17,0.22,,,999.0,Other,0.5096025011165699,0.5189816882536846,0,0,0
600866,星湖科技,2023,2024-04-23,2024-04-23,0,0.0,0,0,0,114.0,114,4,1,1,星湖科技,食品行业,0,0,0,0,0,0,5.169688223950856,13.46,56.69,167.3905999999995,299.85,0.5122,4.14,1.0,0.85,17.65,7.98,0,0,0,5.4,33.17,0.22,,,999.0,食品行业,0.5096025011165699,0.5189816882536846,0,0,0
600982,宁波能源,2023,2024-04-23,2024-04-23,0,0.0,0,0,0,114.0,114,4,1,1,宁波能源,供水供气,0,0,0,1,0,0,4.432482078162375,9.34,59.88,20.36,-27.52,0.3108,3.59,0.7,0.74,6.78,24.87,0,0,0,5.4,33.17,0.22,,,999.0,Other,0.5096025011165699,0.5189816882536846,0,0,0
600984,建设机械,2023,2024-04-23,2024-04-23,0,0.0,0,0,0,114.0,114,4,1,1,建设机械,机械行业,1,1,1,0,1,1,3.6858749450936377,-0.73,66.6,-17.71,-111.9,-0.0355,4.78,0.21,1.28,22.49,8.07,1,1,1,-1511.05,-1350.8400000000001,-720000000.0,2024-01-31,2024-01-31,83.0,机械行业,0.5096025011165699,0.5189816882536846,0,0,0
